,id,status
509,DCP-ZDR-2023-03813,Completed
510,DCP-ZDR-2023-03815,Completed
511,DCP-ZDR-2023-03818,Completed
512,DCP-ZDR-2023-03825,Completed
513,DCP-ZDR-2023-03828,Completed
514,DCP-ZDR-2023-03843,Completed
515,DCP-ZDR-2023-03846,Completed
516,DCP-ZDR-2023-03856,Completed
517,DCP-ZDR-2023-03867,In Review
518,DCP-ZDR-2023-03873,Completed
519,DCP-ZDR-2023-03875,Completed
520,DCP-ZDR-2023-03880,Completed
521,DCP-ZDR-2023-03893,Applicant Revisions
522,DCP-ZDR-2023-03898,Completed
523,DCP-ZDR-2023-03903,Withdrawn
524,DCP-ZDR-2023-03908,Applicant Revisions
525,DCP-ZDR-2023-03914,Completed
526,DCP-ZDR-2023-03938,Completed
527,DCP-ZDR-2023-03940,Completed
528,DCP-ZDR-2023-03943,Cancelled
529,DCP-ZDR-2023-03951,Completed
530,DCP-ZDR-2023-03957,Completed
531,DCP-ZDR-2023-03959,Completed
532,DCP-ZDR-2023-03962,Completed
533,DCP-ZDR-2023-03966,Completed
534,DCP-ZDR-2023-03969,Completed
535,DCP-ZDR-2023-03987,Completed
536,DCP-ZDR-2023-03994,Completed
537,DCP-ZDR-2023-03999,Completed
538,DCP-ZDR-2023-04007,Applicant Revisions
539,DCP-ZDR-2023-04017,Completed
540,DCP-ZDR-2023-04027,Completed
541,DCP-ZDR-2023-04037,Completed
542,DCP-ZDR-2023-04044,Completed
543,DCP-ZDR-2023-04051,Completed
544,DCP-ZDR-2023-04056,Applicant Revisions
545,DCP-ZDR-2023-04061,Completed
546,DCP-ZDR-2023-04074,Completed
547,DCP-ZDR-2023-04078,Completed
548,DCP-ZDR-2023-04082,In Review
549,DCP-ZDR-2023-04097,Completed
550,DCP-ZDR-2023-04109,Applicant Revisions
551,DCP-ZDR-2023-04120,Completed
552,DCP-ZDR-2023-04128,Completed
553,DCP-ZDR-2023-04133,Completed
554,DCP-ZDR-2023-04136,Withdrawn
555,DCP-ZDR-2023-04154,Completed
556,DCP-ZDR-2023-04160,In Review
557,DCP-ZDR-2023-04167,In Review
558,DCP-ZDR-2023-04173,Completed
559,DCP-ZDR-2023-04189,Applicant Revisions
560,DCP-ZDR-2023-04193,Completed
561,DCP-ZDR-2023-04195,Applicant Revisions
562,DCP-ZDR-2023-04211,Completed
563,DCP-ZDR-2023-04217,Completed
564,DCP-ZDR-2023-04223,Completed
565,DCP-ZDR-2023-04234,Applicant Revisions
566,DCP-ZDR-2023-04242,Completed
567,DCP-ZDR-2023-04245,Completed
568,DCP-ZDR-2023-04255,Applicant Revisions
569,DCP-ZDR-2023-04257,Completed
570,DCP-ZDR-2023-04262,Applicant Revisions
571,DCP-ZDR-2023-04266,Completed
572,DCP-ZDR-2023-04271,Completed
573,DCP-ZDR-2023-04277,Completed
574,DCP-ZDR-2023-04286,Applicant Revisions
575,DCP-ZDR-2023-04291,Applicant Revisions
576,DCP-ZDR-2023-04299,Completed
577,DCP-ZDR-2023-04303,Applicant Revisions
578,DCP-ZDR-2023-04309,Completed
579,DCP-ZDR-2023-04314,Completed
580,DCP-ZDR-2023-04322,Completed
581,DCP-ZDR-2023-04333,Completed
582,DCP-ZDR-2023-04345,Completed
583,DCP-ZDR-2023-04353,In Review
584,DCP-ZDR-2023-04360,Completed
585,DCP-ZDR-2023-04363,Applicant Revisions
586,DCP-ZDR-2023-04368,Completed
587,DCP-ZDR-2023-04382,Completed
588,DCP-ZDR-2023-04387,Applicant Revisions
589,DCP-ZDR-2023-04395,Completed
590,DCP-ZDR-2023-04410,Completed
591,DCP-ZDR-2023-04412,Completed
592,DCP-ZDR-2023-04416,Completed
593,DCP-ZDR-2023-04427,Applicant Revisions
594,DCP-ZDR-2023-04431,Cancelled
595,DCP-ZDR-2023-04439,In Review
596,DCP-ZDR-2023-04441,Completed
597,DCP-ZDR-2023-04446,Completed
598,DCP-ZDR-2023-04464,Completed
599,DCP-ZDR-2023-04470,Applicant Revisions
600,DCP-ZDR-2023-04472,Completed
601,DCP-ZDR-2023-04476,Completed
602,DCP-ZDR-2023-04478,In Review
603,DCP-ZDR-2023-04480,Completed
604,DCP-ZDR-2023-04495,Completed
605,DCP-ZDR-2023-04509,Completed
606,DCP-ZDR-2023-04517,Completed
607,DCP-ZDR-2023-04522,Completed
608,DCP-ZDR-2023-04535,Completed
609,DCP-ZDR-2023-04544,In Review
610,DCP-ZDR-2023-04549,Completed
611,DCP-ZDR-2023-04567,Completed
612,DCP-ZDR-2023-04571,Completed
613,DCP-ZDR-2023-04581,Completed
614,DCP-ZDR-2023-04584,Completed
615,DCP-ZDR-2023-04602,Completed
616,DCP-ZDR-2023-04613,Completed
617,DCP-ZDR-2023-04634,Applicant Revisions
618,DCP-ZDR-2023-04656,Completed
619,DCP-ZDR-2023-04659,Completed
620,DCP-ZDR-2023-04663,Completed
621,DCP-ZDR-2023-04667,Applicant Revisions
622,DCP-ZDR-2023-04674,Completed
623,DCP-ZDR-2023-04686,Completed
624,DCP-ZDR-2023-04693,In Review
625,DCP-ZDR-2023-04713,Completed
626,DCP-ZDR-2023-04716,Completed
627,DCP-ZDR-2023-04722,Completed
628,DCP-ZDR-2023-04737,Applicant Revisions
629,DCP-ZDR-2023-04747,Applicant Revisions
630,DCP-ZDR-2023-04749,Applicant Revisions
631,DCP-ZDR-2023-04759,In Review
632,DCP-ZDR-2023-04769,In Review
633,DCP-ZDR-2023-04773,Application Incomplete
634,DCP-ZDR-2023-04796,Completed
635,DCP-ZDR-2023-04802,Applicant Revisions
636,DCP-ZDR-2023-04811,Applicant Revisions
637,DCP-ZDR-2023-04818,Completed
638,DCP-ZDR-2023-04825,Cancelled
639,DCP-ZDR-2023-04840,Completed
640,DCP-ZDR-2023-04847,Completed
641,DCP-ZDR-2023-04869,Completed
642,DCP-ZDR-2023-04874,Completed
643,DCP-ZDR-2023-04877,Completed
644,DCP-ZDR-2023-04893,Completed
645,DCP-ZDR-2023-04898,Completed
646,DCP-ZDR-2023-04902,Applicant Revisions
647,DCP-ZDR-2023-04904,Completed
648,DCP-ZDR-2023-04908,Applicant Revisions
649,DCP-ZDR-2023-04919,Completed
650,DCP-ZDR-2023-04938,Completed
651,DCP-ZDR-2023-04946,Completed
652,DCP-ZDR-2023-04948,Completed
653,DCP-ZDR-2023-04953,Completed
654,DCP-ZDR-2023-04956,Completed
655,DCP-ZDR-2023-04970,Completed
656,DCP-ZDR-2023-04975,Completed
657,DCP-ZDR-2023-04982,Withdrawn
658,DCP-ZDR-2023-04984,Applicant Revisions
659,DCP-ZDR-2023-04991,Completed
660,DCP-ZDR-2023-05015,Completed
661,DCP-ZDR-2023-05018,Completed
662,DCP-ZDR-2023-05037,Completed
663,DCP-ZDR-2023-05059,Completed
664,DCP-ZDR-2023-05067,Completed
665,DCP-ZDR-2023-05069,Completed
666,DCP-ZDR-2023-05079,Applicant Revisions
667,DCP-ZDR-2023-05085,Completed
668,DCP-ZDR-2023-05098,Cancelled
669,DCP-ZDR-2023-05120,Applicant Revisions
670,DCP-ZDR-2023-05125,Completed
671,DCP-ZDR-2023-05130,Completed
672,DCP-ZDR-2023-05135,Applicant Revisions
673,DCP-ZDR-2023-05150,Completed
674,DCP-ZDR-2023-05159,Completed
675,DCP-ZDR-2023-05171,Cancelled
676,DCP-ZDR-2023-05176,Applicant Revisions
677,DCP-ZDR-2023-05179,Completed
678,DCP-ZDR-2023-05181,Completed
679,DCP-ZDR-2023-05184,Completed
680,DCP-ZDR-2023-05198,In Review
681,DCP-ZDR-2023-05204,Completed
682,DCP-ZDR-2023-05214,Applicant Revisions
683,DCP-ZDR-2023-05218,Completed
684,DCP-ZDR-2023-05220,Applicant Revisions
685,DCP-ZDR-2023-05222,Completed
686,DCP-ZDR-2023-05229,Applicant Revisions
687,DCP-ZDR-2023-05235,Applicant Revisions
688,DCP-ZDR-2023-05243,Applicant Revisions
689,DCP-ZDR-2023-05246,Completed
690,DCP-ZDR-2023-05258,Completed
691,DCP-ZDR-2023-05263,Application Incomplete
692,DCP-ZDR-2023-05269,Cancelled
693,DCP-ZDR-2023-05278,Cancelled
694,DCP-ZDR-2023-05283,Applicant Revisions
695,DCP-ZDR-2023-05290,Completed
696,DCP-ZDR-2023-05304,Completed
697,DCP-ZDR-2023-05315,In Review
698,DCP-ZDR-2023-05319,Application Incomplete
699,DCP-ZDR-2023-05328,Completed
700,DCP-ZDR-2023-05340,Completed
701,DCP-ZDR-2023-05357,Completed
702,DCP-ZDR-2023-05361,Completed
703,DCP-ZDR-2023-05363,Completed
704,DCP-ZDR-2023-05370,Completed
705,DCP-ZDR-2023-05373,Completed
706,DCP-ZDR-2023-05376,Completed
707,DCP-ZDR-2023-05383,Applicant Revisions
708,DCP-ZDR-2023-05405,Completed
709,DCP-ZDR-2023-05410,In Review
710,DCP-ZDR-2023-05414,Applicant Revisions
711,DCP-ZDR-2023-05416,In Review
712,DCP-ZDR-2023-05421,Completed
713,DCP-ZDR-2023-05425,Applicant Revisions
714,DCP-ZDR-2023-05433,Completed
715,DCP-ZDR-2023-05439,Completed
716,DCP-ZDR-2023-05441,In Review
717,DCP-ZDR-2023-05447,Completed
718,DCP-ZDR-2023-05452,Completed
719,DCP-ZDR-2023-05469,In Review
720,DCP-ZDR-2023-05482,Cancelled
721,DCP-ZDR-2023-05495,In Review
722,DCP-ZDR-2023-05500,In Review
723,DCP-ZDR-2023-05503,In Review
724,DCP-ZDR-2023-05516,Completed
725,DCP-ZDR-2023-05523,Applicant Revisions
726,DCP-ZDR-2023-05529,Completed
727,DCP-ZDR-2023-05533,Completed
728,DCP-ZDR-2023-05537,Applicant Revisions
729,DCP-ZDR-2023-05542,Completed
730,DCP-ZDR-2023-05578,Completed
731,DCP-ZDR-2023-05594,Completed
732,DCP-ZDR-2023-05596,Completed
733,DCP-ZDR-2023-05600,Applicant Revisions
734,DCP-ZDR-2023-05604,Completed
735,DCP-ZDR-2023-05608,In Review
736,DCP-ZDR-2023-05619,Completed
737,DCP-ZDR-2023-05627,Completed
738,DCP-ZDR-2023-05636,Completed
739,DCP-ZDR-2023-05641,Completed
740,DCP-ZDR-2023-05658,In Review
741,DCP-ZDR-2023-05666,Completed
742,DCP-ZDR-2023-05669,Completed
743,DCP-ZDR-2023-05675,Cancelled
744,DCP-ZDR-2023-05677,Completed
745,DCP-ZDR-2023-05688,Completed
746,DCP-ZDR-2023-05694,Completed
747,DCP-ZDR-2023-05700,Completed
748,DCP-ZDR-2023-05702,Completed
749,DCP-ZDR-2023-05723,Withdrawn
750,DCP-ZDR-2023-05728,Completed
751,DCP-ZDR-2023-05739,Applicant Revisions
752,DCP-ZDR-2023-05746,Cancelled
753,DCP-ZDR-2023-05751,Completed
754,DCP-ZDR-2023-05760,Completed
755,DCP-ZDR-2023-05763,In Review
756,DCP-ZDR-2023-05771,Completed
757,DCP-ZDR-2023-05773,Completed
758,DCP-ZDR-2023-05790,Completed
759,DCP-ZDR-2023-05793,Completed
760,DCP-ZDR-2023-05803,Applicant Revisions
761,DCP-ZDR-2023-05806,In Review
762,DCP-ZDR-2023-05808,Completed
763,DCP-ZDR-2023-05812,Completed
764,DCP-ZDR-2023-05828,In Review
765,DCP-ZDR-2023-05841,Completed
766,DCP-ZDR-2023-05845,Completed
767,DCP-ZDR-2023-05849,Completed
768,DCP-ZDR-2023-05853,Applicant Revisions
769,DCP-ZDR-2023-05889,Application Incomplete
770,DCP-ZDR-2023-05892,Applicant Revisions
771,DCP-ZDR-2023-05896,Completed
772,DCP-ZDR-2023-05898,Completed
773,DCP-ZDR-2023-05906,Completed
774,DCP-ZDR-2023-05911,Completed
775,DCP-ZDR-2023-05917,Completed
776,DCP-ZDR-2023-05932,Completed
777,DCP-ZDR-2023-05938,Completed
778,DCP-ZDR-2023-05941,Completed
779,DCP-ZDR-2023-05949,Completed
780,DCP-ZDR-2023-05954,In Review
781,DCP-ZDR-2023-05956,Completed
782,DCP-ZDR-2023-05958,Application Incomplete
783,DCP-ZDR-2023-05960,Completed
784,DCP-ZDR-2023-05988,Completed
785,DCP-ZDR-2023-05991,Completed
786,DCP-ZDR-2023-05995,Completed
787,DCP-ZDR-2023-06001,Completed
788,DCP-ZDR-2023-06013,Applicant Revisions
789,DCP-ZDR-2023-06028,Completed
790,DCP-ZDR-2023-06032,Completed
791,DCP-ZDR-2023-06038,Applicant Revisions
792,DCP-ZDR-2023-06072,Completed
793,DCP-ZDR-2023-06079,Completed
794,DCP-ZDR-2023-06085,Cancelled
795,DCP-ZDR-2023-06087,Cancelled
796,DCP-ZDR-2023-06091,In Review
797,DCP-ZDR-2023-06096,Completed
798,DCP-ZDR-2023-06109,Withdrawn
799,DCP-ZDR-2023-06128,Completed
800,DCP-ZDR-2023-06137,Applicant Revisions
801,DCP-ZDR-2023-06144,In Review
802,DCP-ZDR-2023-06148,Applicant Revisions
803,DCP-ZDR-2023-06153,Completed
804,DCP-ZDR-2023-06156,Completed
805,DCP-ZDR-2023-06170,Completed
806,DCP-ZDR-2023-06176,Applicant Revisions
807,DCP-ZDR-2023-06180,Applicant Revisions
808,DCP-ZDR-2023-06182,Completed
809,DCP-ZDR-2023-06206,Cancelled
810,DCP-ZDR-2023-06217,Completed
811,DCP-ZDR-2023-06227,In Review
812,DCP-ZDR-2023-06236,Cancelled
813,DCP-ZDR-2023-06257,Completed
814,DCP-ZDR-2023-06260,Applicant Revisions
815,DCP-ZDR-2023-06262,Completed
816,DCP-ZDR-2023-06266,In Review
817,DCP-ZDR-2023-06279,Cancelled
818,DCP-ZDR-2023-06282,Completed
819,DCP-ZDR-2023-06291,Applicant Revisions
820,DCP-ZDR-2023-06293,Completed
821,DCP-ZDR-2023-06302,In Review
822,DCP-ZDR-2023-06309,In Review
823,DCP-ZDR-2023-06320,Applicant Revisions
824,DCP-ZDR-2023-06326,Applicant Revisions
825,DCP-ZDR-2023-06332,Cancelled
826,DCP-ZDR-2023-06334,Completed
827,DCP-ZDR-2023-06336,Applicant Revisions
828,DCP-ZDR-2023-06342,Completed
829,DCP-ZDR-2023-06344,Applicant Revisions
830,DCP-ZDR-2023-06350,Completed
831,DCP-ZDR-2023-06358,Completed
832,DCP-ZDR-2023-06360,In Review
833,DCP-ZDR-2023-06367,Completed
834,DCP-ZDR-2023-06387,Applicant Revisions
835,DCP-ZDR-2023-06391,Completed
836,DCP-ZDR-2023-06398,Cancelled
837,DCP-ZDR-2023-06401,Completed
838,DCP-ZDR-2023-06405,In Review
839,DCP-ZDR-2023-06410,In Review
840,DCP-ZDR-2023-06412,In Review
841,DCP-ZDR-2023-06414,In Review
842,DCP-ZDR-2023-06433,In Review
843,DCP-ZDR-2023-06441,Completed
844,DCP-ZDR-2023-06443,Completed
845,DCP-ZDR-2023-06445,Completed
846,DCP-ZDR-2023-06448,Completed
847,DCP-ZDR-2023-06456,Applicant Revisions
848,DCP-ZDR-2023-06469,Completed
849,DCP-ZDR-2023-06472,Completed
850,DCP-ZDR-2023-06476,Applicant Revisions
851,DCP-ZDR-2023-06485,Applicant Revisions
852,DCP-ZDR-2023-06495,Completed
853,DCP-ZDR-2023-06498,Completed
854,DCP-ZDR-2023-06501,Completed
855,DCP-ZDR-2023-06513,Completed
856,DCP-ZDR-2023-06518,Completed
857,DCP-ZDR-2023-06523,Completed
858,DCP-ZDR-2023-06527,Completed
859,DCP-ZDR-2023-06549,Applicant Revisions
860,DCP-ZDR-2023-06572,Completed
861,DCP-ZDR-2023-06577,Completed
862,DCP-ZDR-2023-06585,Applicant Revisions
863,DCP-ZDR-2023-06591,Completed
864,DCP-ZDR-2023-06598,Completed
865,DCP-ZDR-2023-06602,Completed
866,DCP-ZDR-2023-06606,Completed
867,DCP-ZDR-2023-06608,Completed
868,DCP-ZDR-2023-06612,In Review
869,DCP-ZDR-2023-06615,Applicant Revisions
870,DCP-ZDR-2023-06617,Completed
871,DCP-ZDR-2023-06622,Applicant Revisions
872,DCP-ZDR-2023-06625,Completed
873,DCP-ZDR-2023-06630,Completed
874,DCP-ZDR-2023-06638,In Review
875,DCP-ZDR-2023-06652,Application Incomplete
876,DCP-ZDR-2023-06662,Applicant Revisions
877,DCP-ZDR-2023-06666,Completed
878,DCP-ZDR-2023-06676,Completed
879,DCP-ZDR-2023-06688,Applicant Revisions
880,DCP-ZDR-2023-06692,Completed
881,DCP-ZDR-2023-06705,Cancelled
882,DCP-ZDR-2023-06713,Completed
883,DCP-ZDR-2023-06720,Completed
884,DCP-ZDR-2023-06731,Completed
885,DCP-ZDR-2023-06734,In Review
886,DCP-ZDR-2023-06740,Applicant Revisions
887,DCP-ZDR-2023-06743,In Review
888,DCP-ZDR-2023-06754,Completed
889,DCP-ZDR-2023-06766,In Review
890,DCP-ZDR-2023-06771,Applicant Revisions
891,DCP-ZDR-2023-06773,In Review
892,DCP-ZDR-2023-06775,Applicant Revisions
893,DCP-ZDR-2023-06784,In Review
894,DCP-ZDR-2023-06796,Completed
895,DCP-ZDR-2023-06798,Completed
896,DCP-ZDR-2023-06804,Completed
897,DCP-ZDR-2023-06820,Completed
898,DCP-ZDR-2023-06822,Completed
899,DCP-ZDR-2023-06824,Completed
900,DCP-ZDR-2023-06826,Completed
901,DCP-ZDR-2023-06844,Completed
902,DCP-ZDR-2023-06850,Completed
903,DCP-ZDR-2023-06857,In Review
904,DCP-ZDR-2023-06873,Completed
905,DCP-ZDR-2023-06889,In Review
906,DCP-ZDR-2023-06894,Completed
907,DCP-ZDR-2023-06897,Application Incomplete
908,DCP-ZDR-2023-06911,Completed
909,DCP-ZDR-2023-06921,In Review
910,DCP-ZDR-2023-06937,Applicant Revisions
911,DCP-ZDR-2023-06940,Applicant Revisions
912,DCP-ZDR-2023-06943,Completed
913,DCP-ZDR-2023-06957,Completed
914,DCP-ZDR-2023-06959,Completed
915,DCP-ZDR-2023-06969,Completed
916,DCP-ZDR-2023-06976,Completed
917,DCP-ZDR-2023-06988,Applicant Revisions
918,DCP-ZDR-2023-06996,In Review
919,DCP-ZDR-2023-07010,In Review
920,DCP-ZDR-2023-07016,Application Incomplete
921,DCP-ZDR-2023-07020,In Review
922,DCP-ZDR-2023-07025,In Review
923,DCP-ZDR-2023-07053,Applicant Revisions
924,DCP-ZDR-2023-07057,Applicant Revisions
925,DCP-ZDR-2023-07062,Completed
926,DCP-ZDR-2023-07066,In Review
927,DCP-ZDR-2023-07069,Applicant Revisions
928,DCP-ZDR-2023-07071,Applicant Revisions
929,DCP-ZDR-2023-07075,Application Incomplete
930,DCP-ZDR-2023-07081,In Review
931,DCP-ZDR-2023-07100,Completed
932,DCP-ZDR-2023-07110,Application Incomplete
933,DCP-ZDR-2023-07114,In Review
934,DCP-ZDR-2023-07120,Application Incomplete
935,DCP-ZDR-2023-07126,In Review
936,DCP-ZDR-2023-07134,Completed
937,DCP-ZDR-2023-07143,Completed
938,DCP-ZDR-2023-07147,Completed
939,DCP-ZDR-2023-07154,Completed
940,DCP-ZDR-2023-07159,In Review
941,DCP-ZDR-2023-07169,Applicant Revisions
942,DCP-ZDR-2023-07172,Applicant Revisions
943,DCP-ZDR-2023-07180,Completed
944,DCP-ZDR-2023-07184,In Review
945,DCP-ZDR-2023-07199,Completed
946,DCP-ZDR-2023-07204,In Review
947,DCP-ZDR-2023-07209,Completed
948,DCP-ZDR-2023-07217,Completed
949,DCP-ZDR-2023-07228,In Review
950,DCP-ZDR-2023-07240,In Review
951,DCP-ZDR-2023-07247,Withdrawn
952,DCP-ZDR-2023-07260,Completed
953,DCP-ZDR-2023-07265,In Review
954,DCP-ZDR-2023-07270,Applicant Revisions
955,DCP-ZDR-2023-07273,Completed
956,DCP-ZDR-2023-07276,In Review
957,DCP-ZDR-2023-07306,Completed
958,DCP-ZDR-2023-07325,In Review
959,DCP-ZDR-2023-07327,In Review
960,DCP-ZDR-2023-07336,In Review
961,DCP-ZDR-2023-07344,In Review
962,DCP-ZDR-2023-07351,In Review
963,DCP-ZDR-2023-07381,In Review
964,DCP-ZDR-2023-07385,Application Incomplete
965,DCP-ZDR-2023-07397,In Review
966,DCP-ZDR-2023-07410,Application Incomplete
967,DCP-ZDR-2023-07422,Applicant Revisions
968,DCP-ZDR-2023-07431,In Review
969,DCP-ZDR-2023-07434,In Review
970,DCP-ZDR-2023-07438,In Review
971,DCP-ZDR-2023-07443,In Review
972,DCP-ZDR-2023-07446,In Review
973,DCP-ZDR-2023-07448,In Review
974,DCP-ZDR-2023-07450,In Review
975,DCP-ZDR-2023-07453,In Review
976,DCP-ZDR-2023-07455,In Review
977,DCP-ZDR-2023-07461,Applicant Revisions
978,DCP-ZDR-2023-07464,Submitted
979,DCP-ZDR-2023-07466,Completed
980,DCP-ZDR-2023-07472,In Review
981,DCP-ZDR-2023-07476,Cancelled
982,DCP-ZDR-2023-07495,In Review
983,DCP-ZDR-2023-07507,Withdrawn
984,DCP-ZDR-2023-07509,Completed
985,DCP-ZDR-2023-07517,Applicant Revisions
986,DCP-ZDR-2023-07530,In Review
987,DCP-ZDR-2023-07536,Completed
988,DCP-ZDR-2023-07545,In Review
989,DCP-ZDR-2023-07565,In Review
990,DCP-ZDR-2023-07576,In Review
991,DCP-ZDR-2023-07581,In Review
992,DCP-ZDR-2023-07595,In Review
993,DCP-ZDR-2023-07598,Application Incomplete
994,DCP-ZDR-2023-07605,Application Incomplete
995,DCP-ZDR-2023-07614,Completed
996,DCP-ZDR-2023-07625,Applicant Revisions
997,DCP-ZDR-2023-07648,In Review
998,DCP-ZDR-2023-07669,Withdrawn
999,DCP-ZDR-2023-07677,In Review
1000,DCP-ZDR-2023-07679,In Review
1001,DCP-ZDR-2023-07691,In Review
1002,DCP-ZDR-2023-07701,Submitted
1003,DCP-ZDR-2023-07704,Submitted
1004,DCP-ZDR-2023-07709,Submitted
